time_s,capture_area_xy,net_sag,surface_distance,capture_flag,f1_rel_err_3d,f2_rel_err_3d,f3_rel_err_3d,f1_est_err_3d,f2_est_err_3d,f3_est_err_3d,estimate_variance,enemy_x,enemy_y,enemy_z,leader_x,leader_y,leader_z,enemy_center_dist_3d,leader_enemy_dist_3d
2.1,39.9124257413759,0.25,15.110319837926319,0,2.380621421653721,2.255920634023261,2.2513748452638964,1.722125978836254,1.3386277911277118,1.3465359952846065,0.0107093136755177,17.860637257555805,-8.680215978659755,11.330946234933418,-4.716122019574547,-1.9491008951749862,8.043799884615003,19.548957660205794,23.787040607293275
2.2,39.440823182700534,0.25,14.99164356574009,0,2.39833004346981,2.2702941829351206,2.320491180163895,1.5011231929677353,1.3618943833265216,1.6354552023826332,0.004229890756421917,17.76184383094441,-8.60508991358856,11.349197993457341,-4.679877094568398,-2.1863340757843086,8.04639284224738,19.38937196620182,23.574133843490507
2.3000000000000003,39.11183996791833,0.25,14.865432102206238,0,2.405744545404777,2.2837467339400632,2.351476132139087,1.4705674279451268,1.3729970355463201,1.5134442067083593,0.0013409479047508273,17.66332425484098,-8.529107318892583,11.366526679472207,-4.633444826644842,-2.421782414379328,8.049243166495659,19.223603849283975,23.354864565393136
2.4000000000000004,38.8106807629166,0.25,14.744886063695393,0,2.4052412517505917,2.2943127218092885,2.361869529787888,1.4441555178432777,1.3776324127756119,1.445265259410748,0.0006520714845886197,17.5650774340693,-8.452304968664397,11.382903167537153,-4.576186808083762,-2.6548313306580926,8.052361167738816,19.057803488549915,23.128743866380734
2.5,38.348299960933915,0.25,14.623383913339374,0,2.3922625249408624,2.289973897635267,2.414011845580262,1.3837544450683645,1.3176526056092972,1.672344018345411,0.008044932313283617,17.46710222735815,-8.374720033742252,11.398299932631867,-4.5074428565297335,-2.8847503187689014,8.055756463136742,18.88975677430547,22.89526143027439
2.6,38.04680017879785,0.25,14.507953136399466,0,2.382825530786255,2.2933082456424785,2.4177793263883647,1.394189541118772,1.3593557302320658,1.4827675270471323,0.000924304195030532,17.369397447534194,-8.296390063720114,11.412691096419648,-4.4265425221453505,-3.1106741690538873,8.059437464210138,18.71669483076985,22.653894994547727
2.7,37.84223718850015,0.25,14.388131423230735,0,2.3653933246536787,2.2903769161196097,2.398757850451529,1.352537652307427,1.3350213375475617,1.379709153731072,0.0005506528548502245,17.271961861722577,-8.217352968774394,11.426052470742816,-4.332822378717932,-3.3315830827612585,8.063410694706016,18.538051200331505,22.40412482488453
2.8000000000000003,37.66471485032801,0.25,14.267161307321333,0,2.3483232677970887,2.2872229860483286,2.3729896341648007,1.3404611264855815,1.337847140849704,1.3298919877006015,0.0002140772865567443,17.174794191555307,-8.137647001316159,11.438361598277293,-4.225650815973495,-3.5462829430183653,8.06767990358987,18.35196379949646,22.145454737326894
2.9000000000000004,37.6223498972919,0.25,14.139590621649477,0,2.3205617734796804,2.268750351489353,2.325604442483393,1.3249317133691396,1.3107814532356323,1.2529995174971365,0.0007914740805737599,17.077893113387283,-8.057310737477719,11.449597790278084,-4.110812955817073,-3.742534745710886,8.07200571569996,18.161227615682957,21.88576443646687
3.0,37.64747985054101,0.25,14.01028474748862,0,2.262848948301517,2.224457984095085,2.2679594202863633,1.238874016893448,1.2542242824914824,1.2453651749032397,7.182005081734737e-05,16.981257258519992,-7.976383058442525,11.459742161352189,-3.994603206781768,-3.9122925550399166,8.076166615855099,17.97024484534885,21.632201398649713
3.1,37.7070337590553,0.25,13.889546908363778,0,2.188783643163174,2.170005740082112,2.1916389226906166,1.1824792257675651,1.2418398720353343,1.1693469853815186,0.00045237979588892853,16.884885213432813,-7.89490313162744,11.468777661200495,-3.877206773866229,-4.059133060109528,8.080180369628986,17.781384839523753,21.3836429855875
3.2,37.93622575719162,0.25,13.751801169344404,0,2.1109589184864364,2.0959678659899876,2.106840595073556,1.1457979715377382,1.1464229548298004,1.113796922399117,0.00011437486784141153,16.788775520021904,-7.81291039172647,11.47668910327532,-3.758783859394288,-4.186150096994742,8.08406220992415,17.587806294761357,21.13919354950814
3.3000000000000003,38.213999623431974,0.25,13.598763218510642,0,2.0208697368871,2.0150373390010596,2.0084153071784576,1.0629779856539852,1.082856858370935,1.0102764904139623,0.0007267118268436692,16.692926675846607,-7.730444521625148,11.483463190305415,-3.639473038376059,-4.296019833900451,8.087825180383247,17.389415905246032,20.898136485557824
3.4000000000000004,38.56671261742745,0.25,13.434529140481384,0,1.928219722844668,1.922577908336987,1.9174253959010177,1.000045254951252,0.9832354797180203,0.9944367265037937,0.0006121639071592405,16.59733713438337,-7.647545433194782,11.489088536645559,-3.519394178195291,-4.391057156323891,8.091480432482845,17.190417388820816,20.659896791352867
3.5,38.921291051702184,0.25,13.26685759487374,0,1.8297051153641029,1.8232834194541485,1.8656603209138518,0.9001398920008383,0.8986040049596113,1.1328887545869382,0.004083142822188779,16.5020053052871,-7.5642532479759,11.493555687413135,-3.398650964138927,-4.473264440220166,8.095037482562102,16.99406592274832,20.424011793774028
3.6,39.28570501859554,0.25,13.097298118266222,0,1.735762366389454,1.7360073771811517,1.7779109301804414,0.8596250901287528,0.885663540600547,0.9210695909357863,0.00026016274298827185,16.40692955465992,-7.480608277760199,11.49685713437957,-3.2773330839801718,-4.544373740790443,8.098504434194574,16.79470431301618,20.19010822055966
3.7,39.69056053279883,0.25,12.92028656850089,0,1.6542854430209986,1.6541552058256481,1.694480522722996,0.8368518097254504,0.8461364834084923,0.8695399559745269,0.0004405391458883854,16.312108205327313,-7.396651005080428,11.498987328589894,-3.1555181176428486,-4.605883285783734,8.101888170581324,16.593039571484365,19.957884201568355
3.8000000000000003,40.128463580452795,0.25,12.738589300969663,0,1.577162308879718,1.5837055688528707,1.6140736231312613,0.7882855132701833,0.8322270657398222,0.8294141189337075,0.0009643091284853557,16.217539537121535,-7.312422063617633,11.499942689689231,-3.033273171761064,-4.65908904220293,8.105194521011915,16.39292968236793,19.727095103023746
3.9000000000000004,40.57304549142187,0.25,12.55251446498973,0,1.514444631128435,1.5149350071123378,1.5358371135378246,0.7964200168622522,0.774933354416289,0.7663913930645738,0.0005556194621232996,16.123221787172344,-7.227962218535247,11.499721611940526,-2.9106562935733202,-4.705112021505534,8.10842840489356,16.192073743215083,19.49754234578056
4.0,40.97586632607632,0.25,12.363605400489732,0,1.4539888619472243,1.452077204064951,1.463817983560532,0.7497254393425676,0.7465907026945879,0.7146813207901188,0.0002770950481558952,16.029153150204905,-7.143312346749547,11.498324466923423,-2.787717693940922,-4.7449218986022865,8.11159395637616,15.989976975681333,19.269064550675548
4.1000000000000005,41.17615057496248,0.25,12.186235881274184,0,1.4006383292808868,1.426360004182613,1.4073337510251431,0.7350667641099183,0.8678089194655433,0.7201364131696675,0.0017316880428946465,15.935331778844885,-7.0585134171460275,11.495753602909708,-2.664500805258897,-4.779357442290978,8.114694632192217,15.79628628021426,19.04153050250624
4.2,41.28640058391793,0.25,12.011985087447805,0,1.3621184928153538,1.4235209493270582,1.366819837519668,0.7501385888116843,0.9526893188684368,0.7379538612835146,0.0033132135086954687,15.841755783930648,-6.973606470751253,11.492013340916442,-2.541043196548946,-4.809144187581696,8.117733304977012,15.607363076245813,18.81483353880455
4.3,41.50533450873749,0.25,11.818846031095916,0,1.3232416698957659,1.4054040752754393,1.3395754500749097,0.6970455116861495,0.8658875579032835,0.7574988056134864,0.0016427763697575385,15.748423234832524,-6.88863260086981,11.487109967443322,-2.4173773650148385,-4.834909722258167,8.120712344028602,15.412421407654284,18.588887057983865
4.4,41.7775158727778,0.25,11.620946518180906,0,1.2954279348382387,1.3730685413204742,1.310265750206209,0.7146898236580291,0.7728877054167045,0.7152298333274469,0.0007236922060945539,15.65533215977908,-6.803632933195944,11.481051723906576,-2.2935314207378354,-4.8571969097533145,8.123633685202659,15.212803351665013,18.363620909613008
4.5,42.062021944389066,0.25,11.41861700843262,0,1.2786058682534756,1.345267335487752,1.295690013084946,0.7289818168793535,0.750132514350676,0.7580578954616816,0.00013716383422259678,15.562480546190345,-6.71864860590953,11.473848792787074,-2.1695296789382277,-4.8764753269366174,8.126498891408295,15.015111740952829,18.138978482155125
4.6000000000000005,42.32790558949767,0.25,11.21494628067855,0,1.261512581753773,1.3191653149242342,1.2826635401195088,0.7098204352885263,0.7308707357454718,0.7453468433650898,0.00012314828930281844,15.46986634101793,-6.633720749765992,11.465513280515976,-2.0453931722815666,-4.893151157800174,8.129309204973115,14.816509545915295,17.914914344098143
4.7,42.508630662858764,0.25,11.009572536907093,0,1.2473095562476217,1.2986417743777265,1.2605296937878616,0.700873434160513,0.7250767222430347,0.6755267946287825,0.00040560511531341796,15.377487451091985,-6.548890468189827,11.456059197126672,-1.921140094023555,-4.907575751497151,8.1320655929745,14.61357908433388,17.6913923257698
4.800000000000001,42.729853926280775,0.25,10.80065477450198,0,1.2356073273457886,1.2748685430901783,1.2512585706464519,0.7006760092271171,0.6857059859412987,0.7213991160871618,0.0002643838487719816,15.28534174347495,-6.464198817381344,11.445502432707217,-1.796786181330375,-4.920053025045036,8.134768786486,14.41372798121567,17.468383953406363
4.9,42.85065683359015,0.25,10.600393573898145,0,1.2294573713890067,1.282242195274495,1.2347565145901394,0.707380184415233,0.8171530833933806,0.6755517748604103,0.0013782583213490316,15.193427045822006,-6.379686786446266,11.43386073069283,-1.6723450468507743,-4.930845866663955,8.137419314559626,14.217883669124213,17.24586716586945
5.0,42.993999221889986,0.25,10.390820642151546,0,1.222384449251832,1.2752843322866922,1.2249281562626342,0.6947424458783843,0.7440086071202696,0.6871380447676992,0.0003315927982731509,15.101741146748198,-6.295395277557806,11.421153658043364,-1.5478284655259198,-4.940181674664322,8.140017533654019,14.018959060843303,17.02382525903629
5.1000000000000005,43.094921555325165,0.25,10.181453293979486,0,1.2167759253743886,1.2645138902961983,1.212062455615021,0.6981642440457968,0.7148042397598,0.6594172612387498,0.0008624182605153375,15.010281796202161,-6.21136508616081,11.407402572355846,-1.4232466226799205,-4.948257148584638,8.142563653122586,13.819390363154922,16.80224601428967
5.2,43.225651463986004,0.25,9.971543444165006,0,1.2097161499721714,1.2610322028868397,1.2132237674390665,0.6762525028420332,0.7421273445408761,0.7113216986114039,0.000394456236602714,14.919046705846362,-6.127636881227558,11.39263058596739,-1.2986083286181311,-4.9552424335257115,8.145057757292813,13.622827417161997,16.581120976443028
5.300000000000001,43.36184623046438,0.25,9.761522061828286,0,1.2085086767910567,1.2558094567701379,1.2092883565804513,0.6961950762691669,0.7308284545230812,0.6863524599807193,0.00017981615790006682,14.828033549443836,-6.04425118557478,11.376862527108806,-1.1739212042546834,-4.96128470499974,8.147499824596219,13.425833719080822,16.360444853421413
5.4,43.44305938321477,0.25,9.552239389024926,0,1.2076001404476104,1.2453028111851077,1.2036201427695066,0.6959927090315521,0.692215347315139,0.6698028450953867,0.00031209554014950317,14.737239963251302,-5.961248356251395,11.360124898174174,-1.049191841680301,-4.9665112698247755,8.149889744146385,13.2272459365049,16.140215015514027
5.5,43.5936594154777,0.25,9.334604001320612,0,1.1962864764944998,1.2376510116323802,1.187726882326303,0.6377297460831066,0.7013414025332244,0.6112325227898894,0.0007146256856563468,14.646663546418639,-5.878668565006498,11.342445831176581,-0.9244259430534604,-4.971032248398431,8.152227330108838,13.025321992928937,15.920431076353719
5.6000000000000005,43.69909906926287,0.25,9.118590395529386,0,1.1878327795785077,1.225037050329511,1.1736869285300393,0.639994805399436,0.660583597345793,0.6054924208166726,0.0004518708761772046,14.556301861394621,-5.796551778847009,11.32385504046481,-0.7996284407412431,-4.974942894864642,8.15451233416012,12.823279111551907,15.70109454121909
5.7,43.84057880519734,0.25,8.903621699257366,0,1.1839102568374869,1.2158180730062493,1.1721005529134394,0.6541226406892248,0.6654893635361868,0.6543473268941185,0.0007739323428892847,14.466152434338857,-5.7149377406944275,11.304383772780536,-0.6748036012411752,-4.978325604057916,8.156744456293273,12.626012958710406,15.482208510994289
5.800000000000001,43.976241035964954,0.25,8.695270927514253,0,1.1839438176264476,1.2148146918200267,1.1845948919459188,0.6705585084758833,0.6970639611773285,0.7226673332102751,0.00047419319030270364,14.376212755539868,-5.633865950150029,11.284064754739896,-0.5499551150736164,-4.981251647510097,8.158923354192176,12.435987536937521,15.263777432312155
5.9,44.09992880712499,0.25,8.486973501490196,0,1.1821138475642459,1.2158825288710706,1.2169304814836353,0.6608819711559653,0.7061013736630048,0.8361869350882669,0.0018769194352037447,14.286480279839212,-5.553375644377833,11.26293213782776,-0.42508617453867814,-4.983782675096235,8.161048651367187,12.252088055652562,15.045806886166282
6.0,44.07674091942099,0.25,8.28584657016851,0,1.1863932555484846,1.2434734359719493,1.2271940476997238,0.6897211760448979,0.8428199415642633,0.7555936323356297,0.001327137869072642,14.196952427061621,-5.47350577911458,11.241021440997125,-0.3001995409759566,-4.985972013958243,8.16311994421851,12.071722299177772,14.828303408698359
6.1000000000000005,44.03557785149068,0.25,8.093604279228414,0,1.1977000340831465,1.2835261157006141,1.2404601381339142,0.7322344363906579,0.934049916064648,0.7823909791994919,0.003017934015957969,14.10762658245104,-5.3942950098159175,11.21836949097012,-0.17529760294420232,-4.9878657920738805,8.16513680817126,11.898484349685337,14.61127433901964
6.2,43.93695765127062,0.25,7.899383015959277,0,1.208820891805436,1.2959350473210884,1.241769530746989,0.7424709168673377,0.8321334412299847,0.7329048228757687,0.001182093391010239,14.018500097112513,-5.31578167294791,11.19501436034096,-0.050382426546735,-4.989503910143907,8.167098803006748,11.71627448383478,14.394727689865187
6.300000000000001,43.87847163707225,0.25,7.725466201783244,0,1.2445512569294992,1.288351548931467,1.2433499675452122,0.8777744740696988,0.7426463069433678,0.7353776095692108,0.001576492294303106,13.929570288459843,-5.238003767432943,11.170995303584865,0.07454420103707435,-4.990920882274479,8.169005477497672,11.536674609227896,14.178672037649884
6.4,43.87995409100625,0.25,7.531583315459874,0,1.2585489638654583,1.2829607573130497,1.2404569011263273,0.8009354100201765,0.7469149525081348,0.7137128579546425,0.0005357462327998148,13.840834440668939,-5.16099893625898,11.146352691080557,0.19948073389706933,-4.992146563167425,8.170856373440387,11.35217429226472,13.963116429130263
6.5,44.00512728084448,0.25,7.321865897116222,0,1.2535134249903224,1.268713434847313,1.2414131816794602,0.7183411662661174,0.6997549103180851,0.7300785893883159,0.0005738162311941241,13.752289805136789,-5.084804448261098,11.121127941257132,0.324425834820965,-4.9932067771398225,8.172651029164811,11.163963885390956,13.748070302402521
6.6000000000000005,44.13733130410584,0.25,7.110409625722745,0,1.244751425694654,1.2538511835612975,1.2652357781559904,0.6965370452501609,0.6778514097417905,0.8482854475643412,0.0021830098390229094,13.663933600945962,-5.009457180084092,11.095363450979452,0.4493783471201347,-4.994123862225947,8.17438898259166,10.981555287716196,13.53354342040641
6.7,44.147317546989356,0.25,6.904261700014186,0,1.247270485558079,1.2429151945837789,1.257753197444774,0.7426628160316585,0.6825156968157366,0.7127066955357576,0.0006245619808327294,13.57576301533458,-4.934993598334906,11.069102524288986,0.5743372702589166,-4.994917140825444,8.176069773897279,10.794891603630484,13.319545815473584
6.800000000000001,44.21187796739168,0.25,6.692415813749343,0,1.2399463432570832,1.233122350285031,1.2528153038381962,0.6943413680153111,0.6773319611353116,0.7181644232497881,0.00028715875010226164,13.487775204171667,-4.861449741933501,11.042389299619927,0.6993017387739628,-4.995603326814009,8.177692947838203,10.609259493940096,13.106087743771173
6.9,44.24166512855289,0.25,6.476415565194015,0,1.2295334142776924,1.2276012040909652,1.2411212244019638,0.6744911702245586,0.6890719104598515,0.6794031241264246,0.0003746093058574989,13.399967292437799,-4.788861204670725,11.01526867561286,0.8242710040394778,-4.996196877694118,8.179258055780531,10.423938642520307,12.89317964875791
7.0,44.22684564628494,0.25,6.266329134690172,0,1.224618354712657,1.2240067790578195,1.2337300166036316,0.6912852755705919,0.6941172018873722,0.6886427151862142,0.00029045376463530086,13.312336374710977,-4.717263117981609,10.987786235650734,0.9492444184941483,-4.996710299205412,8.180764657473103,10.240379646583083,12.68083213299987
7.1000000000000005,44.17659981311623,0.25,6.064169481385136,0,1.2257051912289183,1.2187243252053666,1.220870736066484,0.7160643325484195,0.6822372644463501,0.6524152007377249,0.0004523373597076956,13.224879515657639,-4.646690133942446,10.959988171243918,1.0742214219974384,-4.997154408812682,8.182212322598206,10.05770078063291,12.46905593789321
7.2,44.222906660760444,0.25,5.858578456060468,0,1.218259777761806,1.212467581689351,1.2088218604267165,0.672141288557501,0.6711842988588346,0.6444125406236959,0.00021409883765058165,13.137593750528715,-4.577176408499852,10.93192120439316,1.1992015300277843,-4.997538563622969,8.18360063212897,9.876116404387293,12.257861931018292
7.300000000000001,44.300034732720135,0.25,5.665204040933001,0,1.217807182265608,1.2004749041165188,1.2000510539047822,0.7002600231233281,0.6352908370893415,0.649740748546389,0.0004682882709699418,13.050476085660677,-4.508755584939964,10.903632509060891,1.3241843234740334,-4.997870857533869,8.184929179518685,9.698956794324246,12.047261101008594
7.4,44.33688433534615,0.25,5.462438007310011,0,1.2074130995852663,1.1971985908221823,1.196770932282605,0.6487763795753687,0.6704327474509463,0.6690053491992793,0.00025606139761282144,12.963523498981445,-4.44146077760574,10.875169631882917,1.449169439805039,-4.998158291766797,8.186197571743836,9.522263775233622,11.837264559962907
7.5,44.369667736002896,0.25,5.270188585684788,0,1.2025609033910356,1.1988631951987598,1.1986371957354205,0.6668855091718144,0.6910700783122062,0.6907607744264841,0.00020361657701511982,12.876732940521125,-4.375324555870266,10.846580412253706,1.5741565654313587,-4.998406922378279,8.187405430219739,9.353393752718867,11.627883553564935
7.6000000000000005,44.32818282053439,0.25,5.084928605646593,0,1.2038253714962093,1.1974774500750893,1.1866254137753358,0.694086127790332,0.675833865057888,0.6213515526397159,0.0003924252140748473,12.790101332927435,-4.310378928373817,10.817912901919641,1.6991454290981254,-4.998621987857211,8.188552391605066,9.184338021648209,11.419129479203527
7.7,44.303148655530066,0.25,4.902236391261197,0,1.203205691168268,1.2002945886062215,1.1815182506876787,0.6849587577323686,0.6964562345522454,0.6449423796723026,0.0003679979933549277,12.703625571985777,-4.246655327532296,10.789215284215345,1.8241357961698785,-4.9988080194964875,8.189638108509392,9.018753667243388,11.211013912513131
7.800000000000001,44.27239577823771,0.25,4.724668452923473,0,1.2041857676043874,1.1977946298796922,1.171851741661646,0.6926205169354726,0.6717749748665504,0.6163821642332314,0.0005416748742929806,12.617302527143838,-4.18418459432456,10.760535793078839,1.949127463686945,-4.998968936864462,8.190662250115937,8.8536489470362,11.003548642880277
7.9,44.31131332751488,0.25,4.547244016747529,0,1.2047338961668743,1.1995533389027224,1.1648962054696799,0.691137787492452,0.6961875381527951,0.6207733670674926,0.0009393508608940634,12.53112904204065,-4.12299696336599,10.731922631981654,2.0741202560892074,-4.99910813038776,8.191624502730072,8.693070342859533,10.796745718591552
8.0,44.3070995435604,0.25,4.372786785017684,0,1.2070917628575921,1.1938153408401715,1.1603809784181403,0.7014844839630637,0.6547130900873773,0.6265692210171243,0.0004367986614249571,12.445101935040004,-4.063122048275525,10.703423892910141,2.1991140215171643,-4.999228532785412,8.192524570262687,8.53101328118941,10.59061750243436
8.1,44.31250876388165,0.25,4.20426632102577,0,1.2054331139951429,1.1880926784660657,1.1630216531741016,0.6827896843777156,0.6489339390783915,0.6588445678519487,0.00018214961035234207,12.359217999768138,-4.004588827343249,10.675087475534172,2.324108628612347,-4.999332680859381,8.193362174656336,8.372598045775403,10.38517673870715
8.200000000000001,44.29592446608741,0.25,4.035816704370298,0,1.2085460839793836,1.1871787601152106,1.1587017496680643,0.7077205732422359,0.6676959142263373,0.6252353965377582,0.00047113611383723135,12.273474005655613,-3.947425629505466,10.646961006699065,2.44910396374968,-4.999422768943365,8.194137056260942,8.216154010826529,10.180436632754372
8.3,44.33332225914802,0.25,3.8724392614718544,0,1.204732423579396,1.188188957269323,1.1695042541823162,0.6734858852960083,0.6766305609159269,0.6984689591412593,0.00011178838403084911,12.187866698483264,-3.891660120634045,10.619091760376083,2.574099928643473,-4.99950069513601,8.194848974165001,8.064753285329067,9.976410944316854
8.4,44.36376256786119,0.25,3.7174065902932125,0,1.201491409023207,1.181581003489381,1.1662648695355737,0.6723428474037619,0.6383699991683419,0.6388643709240015,0.00037834167846193976,12.102392800932158,-3.83731929014668,10.591526578206008,2.6990964382766043,-4.999568101292649,8.195497706487343,7.914634465064262,9.773114096185042
8.5,44.4036961188464,0.25,3.5661828537268763,0,1.1913926737189255,1.1841846666576115,1.1721493579033115,0.6343680732757799,0.6789928660039589,0.6810406781865018,0.0002530926501426442,12.017049013137456,-3.784429437944539,10.564311790769379,2.824093419109263,-4.999626407618141,8.19608305063388,7.766814105770305,9.570561299865433
8.6,44.4393230330318,0.25,3.425675928612322,0,1.1887316859537573,1.1847478728932646,1.1999626544865072,0.6625539600799977,0.6719581254098234,0.7990256250394469,0.0015040552553567848,11.931832013246076,-3.733016161683624,10.537493139715698,2.949090807529512,-4.999676842589692,8.196604823523161,7.626991201904966,9.368768700225148
8.700000000000001,44.42816950326946,0.25,3.297804050286115,0,1.188758273411115,1.1823196058279095,1.2076466932265832,0.6733717184812532,0.6569888461511042,0.723575651620175,0.0005242079884856388,11.846738457978088,-3.6831043443860056,10.511115700882481,3.074088548513028,-4.999720468840084,8.197062861783996,7.4875354174945326,9.167753541372583
8.8,44.45687691422201,0.25,3.1789552393324603,0,1.1887802690261107,1.1863192139765117,1.2094136263959814,0.6732991031101276,0.6885615304346336,0.7035530641493646,0.0005679889258251542,11.761764983191707,-3.6347181423969266,10.485223808533394,3.199086594463769,-4.999758205546673,8.197457021928036,7.354910251123131,8.967534356370594
8.9,44.47103318127188,0.25,3.0750534420774334,0,1.1859468703865754,1.1895428162707167,1.20776373461603,0.6588173956389721,0.688059849574425,0.6855033075123452,0.00021097259126855977,11.67690820445184,-3.5878809736936015,10.459860980842793,3.32408490421116,-4.999790847797872,8.197787180499763,7.221400942408313,8.768131183772006
9.0,44.38365317706197,0.25,2.9922732167628716,0,1.2095887268451468,1.1913168027932812,1.2060253837803496,0.7913206386491423,0.6831905019582594,0.6842017508080507,0.0011920917606456488,11.592164717602035,-3.542615506551374,10.435069846751917,3.4490834421426535,-4.999819083345159,8.198053234205998,7.094912840597308,8.569565814425152
9.1,44.34117062928189,0.25,2.9053522306807524,0,1.21422684050602,1.1930975628052953,1.2093850910254578,0.7185733965820528,0.6846072587242074,0.7079580375724595,0.00032558716438576586,11.507531099339781,-3.498943648572712,10.410892074319683,3.5740821774533953,-4.999843507093562,8.198255100026818,6.967821490669872,8.371862072531776
9.200000000000001,44.363703719385285,0.25,2.825071381920363,0,1.2093192575246055,1.1980498586039436,1.2073876558687429,0.6745693326838246,0.7025342269613589,0.6833597530014566,0.00022228170741407508,11.423003907795039,-3.456886536084359,10.387368300688484,3.699081083497187,-4.999864633635931,8.198392715309422,6.841916006954423,8.175046135565156
9.3,44.37345101627673,0.25,2.7688755951514596,0,1.210393717939265,1.1959708583716937,1.1999750865877592,0.7000997894179687,0.6714569021497383,0.6538447839472121,0.0003211484579873132,11.338579683111906,-3.416464523907761,10.364538063782726,3.824080137225067,-4.99988290809508,8.19846603784638,6.719600539240202,7.979146898388316
9.4,44.43181929514827,0.25,2.7216425395283226,0,1.2033670763698143,1.1864333592216485,1.1967300493468063,0.6588304723615107,0.6317123414677781,0.6678869848313856,0.00012924153834030917,11.254254948033324,-3.377697175507733,10.342439735854883,3.949079318699683,-4.999898715502245,8.19847504593942,6.599339547227934,7.784196387770226
9.5,44.44043662531597,0.25,2.692793509218102,0,1.1952766520695215,1.178904079119784,1.1912596328458545,0.647776276590762,0.6319336408500725,0.6531420105082953,0.00036837664221100254,11.170026208488732,-3.3406032535241224,10.321110458990775,4.074078610675226,-4.999912388909442,8.198419738449815,6.485361384620995,7.590230234502715
9.600000000000001,44.475989504989755,0.25,2.6884869653791035,0,1.1899144240143182,1.177525062243443,1.181481077073995,0.6527506467059337,0.6567880633293939,0.6253690429954036,0.00026056356119921596,11.08588995418455,-3.305200710691058,10.300586082682473,4.1990779982340705,-4.999924216406667,8.198300134836247,6.377891267367893,7.397288211497453
9.700000000000001,44.471658149738246,0.25,2.7005789908091358,0,1.1956604137107147,1.1703495951885634,1.1815665224696046,0.7037656023124108,0.6263036973660228,0.6660502701430724,0.0005674281230129262,11.001842659197411,-3.2715066811481774,10.280901103573742,4.324077468472471,-4.999934447191767,8.198116275180944,6.275482767212798,7.205414847617821
9.8,44.4888313482728,0.25,2.7044960073763833,0,1.1892842669959374,1.1715280175778635,1.1817619683892395,0.6474995012612152,0.6605814559133517,0.6668204621918151,0.00010276680310720704,10.917880782570037,-3.2395374721480374,10.2620886074793,4.449077010228688,-4.999943296820878,8.197868220204748,6.175623476079475,7.014660128604922
9.9,44.40699342885557,0.25,2.711307572506207,0,1.209433727667267,1.17354477841303,1.1811899414673177,0.7768419647559889,0.6663588001782833,0.6629350302046256,0.0009901873174291702,10.834000768909652,-3.209308556163723,10.244180213775362,4.574076613847815,-4.999950951750059,8.197556051271714,6.083897960717604,6.825080298321887
10.0,44.359087566224176,0.25,2.715728499789467,0,1.2033293919562948,1.183077406051863,1.187162356486596,0.6624426649556305,0.7074138398608443,0.6977000772221563,0.0004222778832074149,10.750199048988831,-3.180834563400471,10.227206022254913,4.6990762709783604,-4.999957573263801,8.197179870383744,5.993944254853355,6.636738775697914
10.100000000000001,44.351595693471864,0.25,2.7158485704864996,0,1.1998701895510722,1.1824356200628294,1.1893475271734166,0.6712497989818991,0.664423822385739,0.6828253615532044,0.00035432992385945125,10.666472040348692,-3.1541292747149376,10.211194562537038,4.824075974396282,-4.999963300873188,8.196739800165695,5.907965072928891,6.449707205231905
10.200000000000001,44.33803121292205,0.25,2.724275866118768,0,1.1894241616094252,1.1862116020429188,1.1879177159167738,0.6308476109386199,0.6861388122000375,0.6676052173940535,0.0003687511030420194,10.582816147904328,-3.1292056149455325,10.196172746115353,4.949075717852785,-4.9999682552553075,8.19623598384136,5.828129125053732,6.2640666617358995
10.3,44.3714043623185,0.25,2.726951553626077,0,1.1836068520555374,1.1826794558705735,1.1875415453829825,0.6443828629642323,0.6541839223653648,0.6701120549526939,0.0001679898241776411,10.499227764552362,-3.1060756466570485,10.182165821126123,5.074075495942659,-4.999972540795841,8.195668585200655,5.752694757438343,6.079909033165636
10.4,44.400693164855596,0.25,2.7320970160950924,0,1.2042817499510734,1.1734460796445292,1.1958215210080834,0.7740419140363712,0.6194143900007906,0.7145985611678664,0.0015373297942114748,10.415703271780544,-3.0847505643026167,10.169197329912087,5.1990753039904005,-4.999976247788402,8.1950377885583,5.689383420460737,5.897338608875372
10.5,44.3877543236603,0.25,2.7399698423408636,0,1.203659333924734,1.1971858837771403,1.2019952139756358,0.6881159617519051,0.7792019708700447,0.7117844264950304,0.0009275209512311857,10.332239040279262,-3.0652406888058095,10.157289069453329,5.324075137951697,-4.999979454336968,8.194343798704274,5.631337471279381,5.716473904373393
10.600000000000001,44.17889171762643,0.25,2.7520100924188737,0,1.2118262124270327,1.236264474877325,1.1941804466024968,0.7301644775625162,0.8815743451792566,0.6468698783638135,0.0034117035022363054,10.2488314305549,-3.0475554625655144,10.146461054731676,5.449074994328218,-4.999982228001477,8.193586840846256,5.579661203569754,5.537449757492052
10.700000000000001,44.184673851615145,0.25,2.755618422272024,0,1.2177874300198537,1.241966629665468,1.2018770918330517,0.726397609905446,0.7496899033913506,0.7183524998708485,0.0002251764320785122,10.165476793544888,-3.031703444885998,10.136731485090234,5.574074870093909,-4.999984627221278,8.192767160544268,5.533262331061969,5.360419734546165
